Folio,Rfc,Razón social,Rubro,Misión,Valores,Actividad,Activo circulante,Activo fijo,Activo diferido,Pasivo,Patrimonio,Ingreso por donativos_Monto efectivo,Ingreso por donativos_Monto especie,Donativos otorgados_Monto efectivo,Donativos otorgados_Monto especie,Integrantes del órgano de gobierno,Monto salario,Plantilla laboral,Voluntarios,Monto salarios,Ingresos relacionados_Monto,Ingresos no relacionados_Monto,Destino de donativos_Monto,Número de beneficiados,Monto nacional operación,Monto nacional admin,Monto extranjero operación,Monto extranjero admin,ref
TRANS000673/2025,TZI121217L48,TZINTZUNI IAP,Organizaciones civiles y fideicomisos asistenciales,"SOMOS UN ESPACIO DE EDUCACIÓN Y SANACIÓN BASADO EN TÉCNICAS ALTERNATIVAS, ANCESTRALES E INDÍGENAS, BRINDANDO UN SERVICIO A LA POBLACIÓN; ESTRUCTURADO CON PRINCIPIOS DE ECOLOGÍA, RESPETO A LA TIERRA Y AL ECOSISTEMA, ASÍ COMO DE CONVIVENCIA, PAZ Y COMPRENSIÓN; UNIFICANDO DE MANERA SINÉRGICA, FORMAS DISTINTAS DE PENSAMIENTO Y TRADICIÓN, LOGRANDO CON ESTO UNA COMPLETA TRANSFORMACIÓN EN LA FORMA DE VIDA DE LOS GRUPOS SOCIALES ASISTIDOS.",UNIDAD RESPETO HONESTIDAD RESPONSABILIDAD,Asistenciales,5800.0,0.0,0.0,13000.0,7200.0,0.0,0.0,0.0,0.0,"ANGELICA MARITZA RODRIGUEZ GUZMAN,DORA EMILSEN RODRIGUEZ GUZMAN,JESUS MANUEL ALVARADO REYES,ALCIRA GABRIELA MORENO VILLASEÑOR,JAVIER MANRIQUEZ FERREYRA",0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,data/2024/TZI121217L48.xlsx
TRANS008311/2025,CQR030716SZ7,CARITAS DE QUINTANA ROO AC,Organizaciones civiles y fideicomisos asistenciales,"ANIMAR Y ACOMPAÑAR LOS PROCESOS ORGANIZATIVOS QUE DESENCADENEN ACCIONES COMUNITARIAS DE CARÁCTER ASISTENCIAL, PROMOCIONAL Y TRANSFORMADOR DE LA REALIDAD. ENCAMINADOS HACIA EL BIEN COMÚN, PRIVILEGIANDO QUE SEAN LOS MÁS NECESITADOS LOS BENEFICIARIOS DE NUESTRAS ACCIONES.","PRETENDEMOS BRINDAR UN SERVICIO EFICIENTE, CONFIABLE Y COMPROMETIDO CON LA AYUDA A LOS MÁS POBRES; DONDE PUEDEN ENCONTRARSE FRATERNALMENTE PERSONAS, ORGANIZACIONES Y GRUPOS QUE A TRAVÉS DE LA ESTRUCTURA DE LA IGLESIA PUEDAN SUMAR ESFUERZOS Y DESEEN PARTICIPAR EN TRABAJOS, ASISTENCIA, PROMOCIÓN Y DE",Asistenciales,7917302.23,20386841.47,0.0,602126.19,27702017.51,3067427.3099999996,12316544.09,446306.0,0.0,"ADRIAN LOPEZ SANCHEZ,JORGE ALBERTO ALARCON ALFARO,LUIS GUADALUPE CANUL CAUICH,JORGE GERARDO DE LA TORRE RODRIGUEZ,JULIAN PASTOR HERRERA PALMA,PEDRO PABLO ELIZONDO CARDENAS,MIGUEL GREGORIO GUTIERREZ PACHECO",1131825.12,48,575,8228576.61,19034511.3,8471.0,13721340.149999999,22976.0,18957109.309999995,1251686.06,0.0,0.0,data/2024/CQR030716SZ7.xlsx
TRANS005073/2025,FMP131125I72,FUNDACION MONTE DE PIEDAD IAP,Organizaciones civiles y fideicomisos asistenciales,AYUDAR A QUIEN MAS LO NECESITE MEDIANTE ACTIVIDADES DE INVERSIÓN SOCIAL,SER LA INSTITUCIÓN DE ASISTENCIA PRIVADA MÁS ADMIRADA APOYANDO A LAS FAMILIAS MEXICANAS EN EL AÑO 2024.,Asistenciales,68398597.0,0.0,0.0,123232.0,68275365.0,114912551.14,0.0,104465406.41,0.0,"DIONISIO HILARIO GARCIA SILVA,MARGARITA HUGUES VELEZ,JUAN MIGUEL GUERRA DAVILA,JORGE EDUARDO ALONSO OLIVARES,CARLOS ANTONIO ZOZAYA GOROSTIZA,PEDRO ROMERO DE TERREROS GOMEZ MORIN,JOSE ANTONIO PALACIOS PEREZ",0.0,0,0,0.0,8308476.0,0.0,104465406.41,54803.0,110618114.0,861811.0,0.0,0.0,data/2024/FMP131125I72.xlsx
TRANS011371/2025,BSU010713QM7,BOSQUE SUSTENTABLE AC,Organizaciones civiles y fideicomisos ecológicos,"CONSERVAR LA RIQUEZA NATURAL Y PROMOVER EL DESARROLLOSUSTENTABLE DE LA SIERRA GORDA MEDIANTE UNA ESTRATEGIA SOCIAL DE PORTECCION Y APROVECHAMIENTO DE LOS RECURSOS NATURALES, EN PARTICULAR LOS FOERESTALES A TRAVES DE MLA UNION DE ESFUERZOS CIUDADANOS E INSTITUCIONALES",COMPARTIR CON LOS HABITANTES DE LA RESERVA DE LA BIOSFERA SIERRA GORDA UNA CULTURA DE RESPETO Y ARMONIA EN EL BOSQUE,Ecológicos,3698658.0,125.0,0.0,3118713.0,580070.0,1120000.0,0.0,0.0,0.0,"HERIBERTO IGNACIO PEDRAZA RODRIGUEZ,BERENICE LOPEZ RESENDIZ,J. JESUS CASTILLO RIOS,MA. DEL ROSARIO ARVIZU GARCIA,LUCIO BALDELAMAR CHAVEZ,MARIO DAVID PEDRAZA RUIZ",565508.0,11,0,2201585.0,2839205.0,0.0,2481696.0,712.0,2745905.0,110072.0,0.0,0.0,data/2024/BSU010713QM7.xlsx
TRANS009583/2025,JAD0705096S8,JOVENES ADELANTE AC,Organizaciones civiles y fideicomisos becantes,"JÓVENES ADELANTE IDENTIFICA E INVIERTE EN ESTUDIANTES UNIVERSITARIOS CON POTENCIAL DE ALTO IMPACTO, QUE CARECEN DE LOS RECURSOS NECESARIOS PARA DESARROLLARLO","EDUCACIÓN EN JÓVENES ADELANTE TENEMOS LA FIEL CREENCIA QUE A TRAVÉS DE LA EDUCACIÓN SUPERIOR, UN JOVEN, SU FAMILIA, SU COMUNIDAD, CIUDAD Y PAÍS LOGRARAN UN EXPONENCIAL DESARROLLO ECONÓMICO Y SOCIAL;SOLIDARIDAD CONSIENTES DE LA NECESIDAD EDUCATIVA EN SAN MIGUEL DE ALLENDE,CREAMOS UNA COMUNIDAD DE AP",Becantes,9210314.66,0.0,18700.0,57739.16,9171275.5,11235361.43,117175.2,0.0,0.0,"JANICE MIRIAM LINGLEY,MARIA GUADALUPE ALESSIO ROBLES LANDA,MICHAEL DOMINIC SHIAVO",0.0,7,183,2022150.22,326448.45,0.0,7745435.48,162.0,7572392.070000001,173043.41,0.0,0.0,data/2024/JAD0705096S8.xlsx
TRANS013349/2025,FTM981104540,FUNDACION TELETON MEXICO AC,Organizaciones civiles y fideicomisos asistenciales,"ELEVAR LA CALIDAD DE VIDA DE LAS PERSONAS CON DISCAPACIDAD, AUTISMO Y CÁNCER PROMOVIENDO SU PLENA INCLUSIÓN","AMAMOS A QUIENES SERVIMOS, FORJAMOS UNA CULTURA DE JUSTICIA, DERECHOS E INCLUSIÓN, SOMOS LEALES A NUESTRA MISIÓN, SOMOS RESPONSABLES Y VIVIMOS CON PASIÓN NUESTRO TRABAJO , REFLEXIONAMOS, GENERAMOS IDEAS CREATIVAS Y LAS PONEMOS EN PRÁCTICA, SOMOS AUSTEROS Y NOS COMPROMETEMOS CON LA SUSTENTABILIDAD E",Asistenciales,2753936695.83,1954981727.0,236990895.96,198742227.24,4747167091.55,1088742299.15,100607675.0,262424.0,4206781.12,"EMILIO FERNANDO AZCARRAGA JEAN,SILVIA SISSET DE GUADALUPE HARP CALDERONI,ALEJANDRO VARGAS GUAJARDO,ADRIAN AGUIRRE GOMEZ,JAIME AZCARRAGA ROMANDIA,JUAN FRANCISCO EALY ORTIZ,EDUARDO JOSE RICALDE MEDINA,MAURICIO VAZQUEZ RAMOS,FRANCISCO JAVIER SORDO MADALENO BRINGAS,FRANCISCO DE JESUS AGUIRRE GOMEZ,JUAN DIEGO GUTIERREZ CORTINA,CARLOS SLIM DOMIT,ANTONIO LEONARDO CASTAÑON,JUAN FRANCISCO MIGUEL EALY LANZ DURET,ANDREA HERNANDEZ VELASCO,FRANCISCO DARIO GONZALEZ ALBUERNE,OLEGARIO VAZQUEZ ALDIR,JORGE MANUEL ALCANTARA AGUILETA",3382037.75,2704,1277,796847890.8,1013171228.3900001,202277339.18,1396579472.0,33886.0,1730874295.1100004,8755539.04,0.0,0.0,data/2024/FTM981104540.xlsx
TRANS008598/2025,CTL1602221L1,CARITAS TLAXCALA AC,Organizaciones civiles y fideicomisos asistenciales,"SOMOS UNA INSTITUCIÓN FUNDAMENTADA EN EL AMOR AL PRÓJIMO, OFRECEMOS PROMOCIÓN VALORES HUMANOS Y DESARROLLO COMUNITARIO PARA CONSEGUIR SU PLENA INCLUSIÓN Y LOGRAR UNA SOCIEDAD MÁS JUSTA, SOLIDARIA Y RESPETUOSA, MEDIANTE LA OPTIMIZACIÓN DE RECURSOS Y DONACIONES QUE COADYUVEN EN EL LOGRO DE LOS OBJETIVOS.","CARIDAD, ESPIRITUALIDAD, SERVICIO, HUMILDAD, RESPETO, PROFESIONALISMO, MEJORA CONTINUA",Asistenciales,276760.0,227610.0,0.0,1744.0,502626.0,477571.0,62784.0,5360.0,0.0,"MARCO ANTONIO PADILLA AGUILAR,PALEMON MIGUEL PIEDRAS NAJERA,FELIPE TEHOZOL FLORES,MANUEL ZAMORA DIAZ",0.0,0,5,0.0,0.0,0.0,209718.0,1893.0,418907.0,15734.0,0.0,0.0,data/2024/CTL1602221L1.xlsx
TRANS008474/2025,BAM961115J85,BANCO DE ALIMENTOS DE MERIDA AC,Organizaciones civiles y fideicomisos asistenciales,"SOMOS UNA ASOCIACIÓN CIVIL SIN FINES DE LUCRO QUE PROMUEVE LA PARTICIPACIÓN SOCIAL PARA APROVECHAR EL RECURSO ALIMENTARIO NO COMERCIALIZABLE, ENTREGANDO DOTACIONES NUTRIMENTALES COMO APOYO A PERSONAS EN SITUACIÓN DE POBREZA EXTREMA, FOMENTANDO LOS BUENOS HABITOS ALIMENTICIOS ENTRE NUESTROS BENEFICIARIOS DEL ESTADO DE YUCATAN.",HONESTIDAD COMPROMISO SERVICIO TRATO HUMANO COOPERACION HUMILDAD RESPETO,Asistenciales,25326870.17,24957770.4,134241.54,371714.15,50047167.96,3301704.87,20425619.049999997,0.0,0.0,"JOSE TRINIDAD MOLINA CASARES,MANUEL EDUARDO IBARRA PATRON,JORGE CARLOS CAMARA LEAL,LEVY ABRAHAM MACARI,ERNESTO FERNANDO CASARES CASTRO,JAVIER ESTANISLAO MONTES DE OCA MAGAÑA,ANA LAURA ECHAZARRETA REYES,ALEJANDRO GOMORY MARTINEZ,ESTHER MARIA DEL PILAR PONCE MANZANILLA,GUILLERMO VELA MONFORTE,JOSE ENRIQUE MOLINA CASARES",0.0,62,129,5805496.0,14676482.49,0.0,14676482.490000002,28757.0,37855345.20999999,580688.01,0.0,0.0,data/2024/BAM961115J85.xlsx
TRANS009128/2025,MBE920211EB0,MEXICANA DE BECAS EXCELENCIA AC,Organizaciones civiles y fideicomisos de apoyo económico de donatarias autorizadas,SER UNA ORGANIZACION QUE APOYE ECONOMICAMENTE LAS ACTIVIDADES DE PERSONAS MORALES AUTORIZADAS PARA RECIBIR DONATIVOS DEDUCIBLES DE IMPUESTOS.,EMPRESA RESPONSABLE QUE APOYA ECONOMICAMENTE LAS ACTIVIDADES DE PERSONAS MORALES AUTORIZADAS PARA RECIBIR DONATIVOS DEDUCIBLES DE IMPUESTOS.,Apoyo económico de donatarias autorizadas  ,51771972.0,25566.0,0.0,38694876.0,13102662.0,0.0,0.0,39350000.0,0.0,"PEDRO ACOSTA CASTRO,JUAN GALINDO VALADEZ",0.0,10,0,938317.0,121716972.0,0.0,0.0,0.0,119366946.0,0.0,0.0,0.0,data/2024/MBE920211EB0.xlsx
TRANS008686/2025,FPU231205MJA,FUNDACION PULMO AC,Organizaciones civiles y fideicomisos de desarrollo social,"NUESTRA FUNDACIÓN SE COMPROMETE A PROMOVER Y DEFENDER LOS DERECHOS DE LAS PERSONAS CON DISCAPACIDAD, CREANDO PROGRAMAS QUE FOMENTEN LA INCLUSIÓN, PROPORCIONANDO ACCESO A OPORTUNIDADES LABORALES Y ORGANIZANDO ACTIVIDADES RECREATIVAS QUE CELEBREN LA DIVERSIDAD Y FORTALEZCAN LA COMUNIDAD. TRABAJAMOS INCANSABLEMENTE PARA CONSTRUIR UN MUNDO DONDE CADA PERSONA, INDEPENDIENTEMENTE DE SUS CAPACIDADES, PUEDA ALCANZAR SU MÁXIMO POTENCIAL.","1. INCLUSIÓN: FOMENTAMOS UN ENTORNO DONDE CADA PERSONA SEA VALORADA, RESPETADA Y PARTICIPANTE ACTIVA EN LA SOCIEDAD. 2. EQUIDAD: BUSCAMOS LA IGUALDAD DE OPORTUNIDADES, ELIMINANDO BARRERAS Y CREANDO CONDICIONES JUSTAS.3. DIVERSIDAD: CELEBRAMOS LA DIVERSIDAD EN TODAS SUS FORMAS, RECONOCIENDO Y APRECI",Desarrollo social,125536.0,0.0,0.0,2406.0,123130.0,287877.0,0.0,125002.0,0.0,"ADILENE MONSERRAT ALVAREZ VERDUZCO,DAVID IVAN CASTRO ARVIZU",0.0,0,10,0.0,0.0,360.0,165107.0,61.0,165107.0,0.0,0.0,0.0,data/2024/FPU231205MJA.xlsx
TRANS008933/2025,MPJ130227JQ4,MEXICANOS PRIMERO JALISCO AC,Organizaciones civiles y fideicomisos para la investigación científica o tecnológica,"MEXICANOS PRIMERO JALISCO ES UNA ASOCIACIÓN QUE DEFIENDE EL DERECHO A LA EDUCACIÓN CON UNA VISIÓN CENTRADA EN EL APRENDIZAJE DE NIÑAS, NIÑOS Y ADOLESCENTES DE ESCUELAS PÚBLICAS DEL ESTADO DE JALISCO, PARA CONTRIBUIR A QUE SEAN LA MEJOR VERSIÓN DE SÍ MISMOS. SE ENFOCA EN EL ACERCAMIENTO Y VINCULACIÓN CON AGENTES EDUCATIVOS E INSTITUCIONES; EN LA GENERACIÓN DE CONOCIMIENTO Y EN LA INVESTIGACIÓN SÓLIDA, ASÍ COMO EN LA COMUNICACIÓN PARA SENSIBILIZAR Y MOVILIZAR A LA SOCIEDAD EN LA CAUSA EDUCATIVA, CON EL FIN DE PROPONER E INCIDIR EN POLÍTICAS PÚBLICAS BASADAS EN EVIDENCIA Y ACERCARNOS ASÍ CADA VEZ MÁS A LA GARANTÍA DE ESTE DERECHO, COMO VÍA DE TRANSFORMACIÓN HACIA UNA MEJOR SOCIEDAD.","COMPROMISO, SERVICIO, RESPETO, HUMANISMO, EMPATÍA, APRENDIZAJE, CONGRUENCIA, DIÁLOGO",Investigación científica o tecnológica ,4734957.0,265576.0,0.0,212225.0,4788308.0,5187705.0,166000.0,0.0,0.0,"ALEJANDRO GOMEZ LEVY,CESAR SALVADOR DE ANDA MOLINA,ARMANDO BELTRAN ZACARIAS,ALEJANDRO CARLOS GOMEZ CESAR,ROSA MARIA LAZARO ORDAZ,CARLOS FEDERICO GONZALEZ MARTINEZ DE VELASCO,MARIANA SOLBES GONZALEZ,PAULINA HERNANDEZ MORALES,ALBERTO MARTINEZ BRUN,ITZIA YUNUEN GOLLAS NUÑEZ,RICARDO ARTURO LAMAS TORRES,CARLOS ARTURO PLASENCIA MOELLER,AUGUSTO CHACON BENAVIDES,DANIELA SALGADO GUTIERREZ,JUAN CARLOS SILAS CASILLAS,ANA PAULA BARRAGAN GUTIERREZ,MONICA CABALLERO MIER Y TIRADO,ALEJANDRA PEÑA POUS,CARLOS IVAN MORENO ARELLANO",1456473.0,10,4,2539250.0,387956.0,0.0,5648128.0,150710.0,5648128.0,240176.0,0.0,0.0,data/2024/MPJ130227JQ4.xlsx
TRANS011099/2025,VMA110402EE5,"VOCES MESOAMERICANAS, ACCION CON PUEBLOS MIGRANTES AC",Organizaciones civiles y fideicomisos de desarrollo social,"SOMOS UNA ASOCIACIÓN CIVIL QUE IMPULSA Y FORTALECE LA ORGANIZACIÓN Y ARTICULACIÓN DE PERSONAS Y COMUNIDADES VINCULADAS A PROCESOS MIGRATORIOS GLOBALES, CON ÉNFASIS EN MÉXICO, CENTROAMÉRICA Y LOS ESTADOS UNIDOS PARA EL EJERCICIO EFECTIVO DE SU DERECHO AL ARRAIGO CON DIGNIDAD Y A LA MOVILIDAD CON DERECHOS.","",Desarrollo social,3310884.0,0.0,0.0,136655.0,3174229.0,9885685.0,0.0,0.0,0.0,"ANA CRISTINA VAZQUEZ CARPIZO,JUAN MANUEL OJEDA MARTINEZ,SARA LETICIA DUQUE SOSA,FERNANDO LIMON AGUIRRE,DEYANIRA CLERIGA MORALES,PATRICIA PEREZ GOMEZ,JUAN LOPEZ INTZIN,GONZALO BERNABE ITUARTE VERDUZCO,ALDO JORGE LEDON PEREYRA",0.0,30,1,3528654.56,0.0,0.0,6857829.010000001,2573.0,6837999.73,19829.27,0.0,0.0,data/2024/VMA110402EE5.xlsx
